course_code,course_title,professor_name,url
SCAR 4SC3,"Society, Culture & Religion Seminar",Dana Hollander,https://mcmaster.simplesyllabusca.com/doc/z5q10574c/Fall-2026-SCAR-4SC3-C01-DANAHOL-Society-Culture-Religion-Seminar?mode=view
SCICOMM 2A03,Foundations in Science Communication,Katie Moisse,https://mcmaster.simplesyllabusca.com/doc/60cd41ys7/Fall-2026-SCICOMM-2A03-C01-MOISSEK-Foundations-in-Science-Communication?mode=view
SCICOMM 3P03,Communicating Science for Public Audiences,Katie Moisse,https://mcmaster.simplesyllabusca.com/doc/5e39mxf3k/Fall-2026-SCICOMM-3P03-C01-MOISSEK-Communicating-Science-for-Public-Audiences?mode=view
SCICOMM 4A03,Independent Project in Science Communication,Veronica Rodriguez Moncalvo,https://mcmaster.simplesyllabusca.com/doc/lc1p8fq0w/Fall-2026-SCICOMM-4A03-C01-RODRIGVG-Independent-Project-in-Science-Communication?mode=view
SCIENCE 1A03,Investigating Science: Opportunities & Experiences,Dr. Maneli Zamani,https://mcmaster.simplesyllabusca.com/doc/4ewzu0j7k/Fall-2026-SCIENCE-1A03-C01-CAMPOSA-Investigating-Science-Opportunities-Experiences?mode=view
SCIENCE 2C00,Skills for Career Success in Science,Imtiaz Ahmed,https://mcmaster.simplesyllabusca.com/doc/6lmefmmoc/Fall-2026-SCIENCE-2C00-C01-AHMEDI18-Skills-for-Career-Success-in-Science?mode=view
SCIENCE 2D00,Skills for Career Success in Biochemistry,Imtiaz Ahmed,https://mcmaster.simplesyllabusca.com/doc/5srpydnvd/Fall-2026-SCIENCE-2D00-C01-AHMEDI18-Skills-for-Career-Success-in-Biochemistry?mode=view
SCIENCE 2DL1,Design Your Science Career,Laura Mackinnon,https://mcmaster.simplesyllabusca.com/doc/vh310fu2f/Fall-2026-SCIENCE-2DL1-C01-MACKIL7-Design-Your-Science-Career?mode=view
SCIENCE 2XR3,External Research Challenge I,Ali Solhi,https://mcmaster.simplesyllabusca.com/doc/i5wcuue0o/Fall-2026-SCIENCE-2XR3-C01-SOLHIA1-External-Research-Challenge-I?mode=view
SCIENCE 3EP3A,Applied Science Placement,Daniel Manns,https://mcmaster.simplesyllabusca.com/doc/ceqrqkr9a/Fall-2026-SCIENCE-3EP3A-C01-MANNSDM-Applied-Science-Placement?mode=view
SCIENCE 3EP3S,Applied Science Placement,Daniel Manns,https://mcmaster.simplesyllabusca.com/doc/g15mobb0d/Fall-2026-SCIENCE-3EP3S-C01-MANNSDM-Applied-Science-Placement?mode=view
SCIENCE 3EX6A,Applied Science Placement,Daniel Manns,https://mcmaster.simplesyllabusca.com/doc/ajnm7hsmz/Fall-2026-SCIENCE-3EX6A-C01-MANNSDM-Applied-Science-Placement?mode=view
SCIENCE 3IE0,Undergraduate Science Internship,Daniel Manns,https://mcmaster.simplesyllabusca.com/doc/omfnzt355/Fall-2026-SCIENCE-3IE0-C01-MANNSDM-Undergraduate-Science-Internship?mode=view
SCIENCE 3IF0,Undergraduate Science Internship,Daniel Manns,https://mcmaster.simplesyllabusca.com/doc/tce22i3tf/Fall-2026-SCIENCE-3IF0-C01-MANNSDM-Undergraduate-Science-Internship?mode=view
SEP 731,Lean Six Sigma for Engineers,Naveen Chopra,https://mcmaster.simplesyllabusca.com/doc/ucehgeo27/Fall-2026-SEP-731-C01-CHOPRN16-Lean-Six-Sigma-for-Engineers?mode=view
SFWRENG 2DM3,Discrete Mathematics with Applications I,Ridha Khedri,https://mcmaster.simplesyllabusca.com/doc/ct5eqi3ik/Fall-2026-SFWRENG-2DM3-T03-KHEDRI-Discrete-Mathematics-with-Applications-I?mode=view
SFWRENG 2XC3,Software Engineering Practice and Experience: Development Basics,Samuel Scott,https://mcmaster.simplesyllabusca.com/doc/j0ezbdvrm/Fall-2026-SFWRENG-2XC3-L05-SCOTTS52-Software-Engineering-Practice-and-Experience-Development-Basics?mode=view
SOCIOL 1C03,"Canadian Society: Social Problems, Social Policy, and the Law",Dr. Sophia Melanson Ricciardone,https://mcmaster.simplesyllabusca.com/doc/mlfpahzq7/Fall-2026-SOCIOL-1C03-C01-MELANS1-Canadian-Society-Social-Problems-Social-Policy-and-the-Law?mode=view
SOCIOL 2UU3,Indigenous Ontologies and Ways of Knowing,Vanessa Watts,https://mcmaster.simplesyllabusca.com/doc/8dp3isnib/Fall-2026-SOCIOL-2UU3-C01-WATTSV-Indigenous-Ontologies-and-Ways-of-Knowing?mode=view
SOCIOL 3FF3,Introduction to Quantitative Research Methods,Gerald Bierling,https://mcmaster.simplesyllabusca.com/doc/q2hsfd1g7/Fall-2026-SOCIOL-3FF3-C01-BIERLING-Introduction-to-Quantitative-Research-Methods?mode=view
SOCIOL 4DD3,Social Movements and Social Change,Carly Richards,https://mcmaster.simplesyllabusca.com/doc/nau7hu0hu/Fall-2026-SOCIOL-4DD3-C01-RICHAC14-Social-Movements-and-Social-Change?mode=view
SOCIOL 4FF3,Applications of Quantitative Methods in the Social Sciences,Dr. Lisa Kaida,https://mcmaster.simplesyllabusca.com/doc/2pullzduh/Fall-2026-SOCIOL-4FF3-C01-KAIDAR-Applications-of-Quantitative-Methods-in-the-Social-Sciences?mode=view
SOCPSY 1Z03,An Introduction to Social Psychology,Erica Speakman,https://mcmaster.simplesyllabusca.com/doc/h0asbrjj9/Fall-2026-SOCPSY-1Z03-C01-HILTZE-An-Introduction-to-Social-Psychology?mode=view
SOCPSY 2E03,Psychology of Intergroup Relations,Taigan MacGowan (she/her) - You can call me Dr. Mac!,https://mcmaster.simplesyllabusca.com/doc/xiji6jh1b/Fall-2026-SOCPSY-2E03-C01-MACGOWAT-Psychology-of-Intergroup-Relations?mode=view
SOCPSY 2F03,Psychology of Close Relationships,Kiersten Dobson,https://mcmaster.simplesyllabusca.com/doc/s1e4d6tkx/Fall-2026-SOCPSY-2F03-C01-DOBSOK5-Psychology-of-Close-Relationships?mode=view
SOCPSY 2YY3,Theories in Social Psychology,Erica Speakman,https://mcmaster.simplesyllabusca.com/doc/gmg42p46j/Fall-2026-SOCPSY-2YY3-C01-HILTZE-Theories-in-Social-Psychology?mode=view
SOCPSY 3Y03,Applied Social Psychology,Erica Speakman,https://mcmaster.simplesyllabusca.com/doc/cgrfnmr2j/Fall-2026-SOCPSY-3Y03-C01-HILTZE-Applied-Social-Psychology?mode=view
SOCPSY 4H03,Advanced Topics in Close Relationships,Kiersten Dobson,https://mcmaster.simplesyllabusca.com/doc/0osu0zkct/Fall-2026-SOCPSY-4H03-C01-DOBSOK5-Advanced-Topics-in-Close-Relationships?mode=view
SOCPSY 4ZZ6A,Social Psychology Research Project,Kiersten Dobson,https://mcmaster.simplesyllabusca.com/doc/nr6nptut6/Fall-2026-SOCPSY-4ZZ6A-C02-DOBSOK5-Social-Psychology-Research-Project?mode=view
SOCSCI 1SS3,Inquiry in the Social Sciences,Hanna Tervanotko,https://mcmaster.simplesyllabusca.com/doc/medd6ozgh/Fall-2026-SOCSCI-1SS3-C06-TERVANOH-Inquiry-in-the-Social-Sciences?mode=view
SOCSCI 2EL3,Career Preparation in the Social Sciences,Lauren Charman,https://mcmaster.simplesyllabusca.com/doc/e7n8twjw7/Fall-2026-SOCSCI-2EL3-C01-CHARMANL-Career-Preparation-in-the-Social-Sciences?mode=view
SOCSCI 3JS1,Co-Op Job Search II,Karen Thorburn,https://mcmaster.simplesyllabusca.com/doc/usnssfsjc/Fall-2026-SOCSCI-3JS1-C01-THORBK1-Co-Op-Job-Search-II?mode=view
SOCSCI 4JS1,Co-Op Job Search III,Karen Thorburn,https://mcmaster.simplesyllabusca.com/doc/y8kwu34zn/Fall-2026-SOCSCI-4JS1-C01-THORBK1-Co-Op-Job-Search-III?mode=view
STATS 1LL3,Introduction to Probability and Statistics,Christopher Mclean,https://mcmaster.simplesyllabusca.com/doc/93et8nadq/Fall-2026-STATS-1LL3-C01-MCLEAC3-Introduction-to-Probability-and-Statistics?mode=view
STATS 2B03,Statistical Methods for Science,Eman Alamer,https://mcmaster.simplesyllabusca.com/doc/i150pleho/Fall-2026-STATS-2B03-C01-CHILDSA-Statistical-Methods-for-Science?mode=view
STATS 3G03,Actuarial Mathematics I,Dr. Erin Clements,https://mcmaster.simplesyllabusca.com/doc/kfzs4x0wn/Fall-2026-STATS-3G03-C01-CLEMENE-Actuarial-Mathematics-I?mode=view
STATS 3J04,Probability and Statistics for Civil Engineering,Dr. J.E. Paguyo,https://mcmaster.simplesyllabusca.com/doc/rpjbkc2ru/Fall-2026-STATS-3J04-C01-PAGUYOJ-Probability-and-Statistics-for-Civil-Engineering?mode=view
STATS 3Y03,Probability and Statistics for Engineering,Dr. J.E. Paguyo,https://mcmaster.simplesyllabusca.com/doc/cqiw2bvte/Fall-2026-STATS-3Y03-C01-PAGUYOJ-Probability-and-Statistics-for-Engineering?mode=view
STATS 4T06A,Senior Research Project,A faculty member is required to supervise,https://mcmaster.simplesyllabusca.com/doc/6b9zyemfv/Fall-2026-STATS-4T06A-C01-TBD-Senior-Research-Project?mode=view
STATS 4W03,Reading in Statistics,Adam Van Tuyl,https://mcmaster.simplesyllabusca.com/doc/jdsqz23zz/Fall-2026-STATS-4W03-C01-TBD-Reading-in-Statistics?mode=view
STATS 5GT3,Graduate Level Topics in Statistics,Instructor of Corresponding Graduate Course,https://mcmaster.simplesyllabusca.com/doc/w1hrg6u2x/Fall-2026-STATS-5GT3-STATS-5GT3-General-Graduate-Level-Topics-in-Statistics?mode=view
SUSTAIN 2S03,Evaluating Problems & Sustainable Solutions,Peter Topalovic,https://mcmaster.simplesyllabusca.com/doc/5wtde9vcu/Fall-2026-SUSTAIN-2S03-C01-TOPALOPJ-Evaluating-Problems-Sustainable-Solutions?mode=view
SUSTAIN 2SS3,Advocating for Sustainability,Sarah Precious,https://mcmaster.simplesyllabusca.com/doc/eiiqo5yg5/Fall-2026-SUSTAIN-2SS3-C01-PRECIOUS-Advocating-for-Sustainability?mode=view
WILSON 2C03,"Leadership, Civic Engagement and Contemporary
Communication",Paula Gardner,https://mcmaster.simplesyllabusca.com/doc/vp2e8z6jx/Fall-2026-WILSON-2C03-C01-GARDNERP-Leadership-Civic-Engagement-and-Contemporary-Communication?mode=view
WILSON 2LP0A,Leadership Portfolio: Foundations,John Caffery,https://mcmaster.simplesyllabusca.com/doc/lt2x2rvte/Fall-2026-WILSON-2LP0A-C01-CAFFERYJ-Leadership-Portfolio-Foundations?mode=view
